5.06064239791,4.96734460089,23.516656841
-10.3548580725,-5.45039791438,34.3354202072
-10.6342493233,-5.40104891218,34.9343511268
10.0493623628,15.6769088055,20.2550486766
-2.19939324771,-3.65978466782,15.6341288301
-6.58525541419,-2.83912694226,29.4584103034
-4.96685061257,-6.9096646092,18.7402717846
-7.72273688873,-2.42542056001,32.0154721603
3.15550684422,-0.0987258101716,26.2818134681
-11.5662386216,-14.3856051989,27.5338019518
-1.91923113508,-0.379946477151,22.7697449518
-7.44828320426,-2.65683793416,31.2867694838
-9.39380852861,-13.2813974727,22.495321065
12.6100549015,19.5950969606,22.9728545561
6.48070799229,4.30681415995,28.9194311971
-3.94960073023,-2.29849428046,24.5778108131
0.290159035725,0.738356546674,15.9316340331
2.68036231669,3.26814782132,18.495335771
-7.85179169261,-11.4802069458,20.4597307971
6.7651924768,4.46615378291,29.5408659323
12.5140313671,17.426558804,26.0675454487
-2.68905400917,-3.23910992426,18.6267522991
0.011007847004,2.10502195159,22.7075051409
-5.05388505024,-1.98314082973,27.4001045355
10.0587620511,6.62656550071,32.6567908826
-4.60102595515,-7.05524349044,18.1199381158
-4.9194336482,-7.66994832014,16.2864196247
-2.1905842438,-2.98387537144,16.7460468033
1.36317315283,-4.38897775039,28.5160733088
-13.1251898538,-12.9497124848,33.3017530807
-13.0415055738,-5.07331265672,39.8754347147
11.2704427288,13.8350622659,27.3762624135
4.60818051701,3.74658803805,23.9401464041
-12.3860208642,-12.3435217418,32.1405761893
0.539636930103,0.989161636979,10.6735330427
6.96077785673,12.3855014863,13.1414667301
-12.7208164643,-17.3995611841,26.7663026623
-6.83115157171,-11.6474095014,14.7322355917
5.4654857011,8.92034647235,15.357751275
11.1315075393,6.7072958383,34.7983840087
6.16062298702,3.64087162482,27.6865015788
-6.66533887645,0.685586905426,32.9159911195
-3.3327629445,-5.25280709164,19.6643848393
8.92105364217,16.768847376,11.9191146147
-6.84000158055,-10.0807757053,19.7022666661
-8.52262252312,-2.07588335997,33.7713160421
2.70978858049,3.37412122851,18.3067750352
10.8170907391,17.9681407097,18.8125846325
-4.26097887031,-3.13650119247,24.030081505
-0.62420008718,0.850881533887,21.6668705058
-8.41516398495,-2.56167478255,33.160358481
12.0078354695,11.3703242784,32.2413447174
-4.48972667544,-6.51981592821,17.5706834857
-11.6108149434,-17.859021056,22.2361595494
12.0422716445,11.8968543339,31.7605866098
5.31219877748,6.67991588011,20.6580381456
-1.37916181143,-0.977127771535,19.5278195213
-12.0920555157,-13.9141611416,29.5939850296
8.22166368916,-3.63623281007,37.4879721259
-9.56614007511,-1.30198439174,36.2271144899
-5.33531303816,2.13886436751,32.0554943368
-3.13478114498,1.19182809435,27.6071234217
-6.58751753984,-10.2301883906,17.5254017673
-1.80931716243,-0.454009809461,22.3187623013
1.30768815107,1.55344619516,16.9578259493
-9.85424178075,-16.1482281382,18.4593613661
-6.04980884559,-9.90685380322,15.6133805871
-11.9768221214,-16.6827659239,25.4398098598
17.3508220031,19.4878404619,37.4923117913
-13.7392467142,-16.6810177122,30.7196477737
-7.09762150026,-2.07440996806,31.1966867002
9.12833706598,14.5699234553,18.7063298035
14.2195737455,14.4438644833,34.4544415489
-10.5313809297,-2.50464739891,37.0430612401
0.862604710951,1.54622585984,11.7911535163
-13.3935203719,-13.5383771115,33.3370813426
-4.66736211891,-6.86729790621,17.4360093569
-1.54824427465,-2.23868059907,15.3274375664
8.64299287565,3.49347953016,32.7562101536
-12.0750395032,-10.1123339661,33.6879705561
-5.71903111219,-2.65824787322,27.9400959748
-2.13971872851,-3.51861238468,13.4094146462
-4.38295759513,-7.51088105827,13.5345501447
5.30713312577,4.33512751549,25.4388484503
-12.8290242332,-12.8958221045,32.619270445
-5.00789199646,1.06332697868,30.5738387813
6.2025866087,4.20021743742,28.2636496947
-7.3518757808,-2.20677667881,31.5376358991
-10.8968261056,-4.70798840939,36.0168256574
8.13342674703,11.3953673474,33.6285915905
-1.99970557528,-5.08075512042,24.4768522259
6.22841526818,12.0773503568,8.69770653982
-3.52090197513,-5.48334543624,19.3383914899
0.52282991397,0.957994083284,10.7802661286
9.77542451329,17.6599554963,14.4512139181
4.29737285454,3.06964026337,24.2271624923
-6.79924702504,-10.5057885307,18.2322242649
8.92949730832,12.4042730441,22.2768534333
10.6571219181,6.59259032928,33.9278725023
-2.14759446394,-2.86276811669,16.966117431
